Area,Consumption Segment,Country,Sector,data
Urban,Middle,"Brazil, Santa Catarina",Financial Services,0.000239782
Urban,Middle,"Brazil, Santa Catarina",ICT,0.03963857
Urban,Middle,"Brazil, Santa Catarina",Personal Care,0.020030689
Urban,Middle,"Brazil, Santa Catarina",Health,0.081622254
Urban,Middle,"Brazil, Santa Catarina",Education   ,0.029881563
Urban,Middle,"Brazil, Santa Catarina",Water Utility,0.014316406
Urban,Middle,"Brazil, Santa Catarina",Transport,0.243529875
Urban,Middle,"Brazil, Santa Catarina",Energy,0.048829407
Urban,Middle,"Brazil, Santa Catarina",Housing,0.069260191
Urban,Middle,"Brazil, Santa Catarina",Clothing and Footwear,0.075296585
Urban,Middle,"Brazil, Santa Catarina",Food and Beverages,0.240640582
Urban,Middle,"Brazil, Santa Catarina",All Sectors,1
Urban,Low,"Brazil, Santa Catarina",Others,0.121979803
Urban,Low,"Brazil, Santa Catarina",Financial Services,0.000227653
Urban,Low,"Brazil, Santa Catarina",ICT,0.048564516
Urban,Low,"Brazil, Santa Catarina",Personal Care,0.023088443
Urban,Low,"Brazil, Santa Catarina",Health,0.081311709
Urban,Low,"Brazil, Santa Catarina",Education   ,0.017542671
Urban,Low,"Brazil, Santa Catarina",Water Utility,0.027447945
Urban,Low,"Brazil, Santa Catarina",Transport,0.172432778
Urban,Low,"Brazil, Santa Catarina",Energy,0.091730967
Urban,Low,"Brazil, Santa Catarina",Housing,0.071674195
Urban,Low,"Brazil, Santa Catarina",Clothing and Footwear,0.094457908
Urban,Low,"Brazil, Santa Catarina",Food and Beverages,0.249541413
Urban,Low,"Brazil, Santa Catarina",All Sectors,1
Urban,Lowest,"Brazil, Santa Catarina",Others,0.126503605
Urban,Lowest,"Brazil, Santa Catarina",Financial Services,0
Urban,Lowest,"Brazil, Santa Catarina",ICT,0.032356855
Urban,Lowest,"Brazil, Santa Catarina",Personal Care,0.025207624
Urban,Lowest,"Brazil, Santa Catarina",Health,0.081598419
Urban,Lowest,"Brazil, Santa Catarina",Education   ,0.00560492
Urban,Lowest,"Brazil, Santa Catarina",Water Utility,0.059026316
Urban,Lowest,"Brazil, Santa Catarina",Transport,0.091117941
Urban,Lowest,"Brazil, Santa Catarina",Energy,0.184309342
Urban,Lowest,"Brazil, Santa Catarina",Housing,0.100041083
Urban,Lowest,"Brazil, Santa Catarina",Clothing and Footwear,0.085415591
Urban,Lowest,"Brazil, Santa Catarina",Food and Beverages,0.208818305
Urban,Lowest,"Brazil, Santa Catarina",All Sectors,1
Urban,All,"Brazil, Santa Catarina",Others,0.169581922
Urban,All,"Brazil, Santa Catarina",Financial Services,0.000447557
Urban,All,"Brazil, Santa Catarina",ICT,0.031809254
Urban,All,"Brazil, Santa Catarina",Personal Care,0.0168691
Urban,All,"Brazil, Santa Catarina",Health,0.071546347
Urban,All,"Brazil, Santa Catarina",Education   ,0.032390273
Urban,All,"Brazil, Santa Catarina",Water Utility,0.011873618
Urban,All,"Brazil, Santa Catarina",Transport,0.292013637
Urban,All,"Brazil, Santa Catarina",Energy,0.041885682
Urban,All,"Brazil, Santa Catarina",Housing,0.076286429
Urban,All,"Brazil, Santa Catarina",Clothing and Footwear,0.066182621
Urban,All,"Brazil, Santa Catarina",Food and Beverages,0.189113561
Urban,All,"Brazil, Santa Catarina",All Sectors,1
National,Higher,"Brazil, Sao Paolo",Others,0.275227265
National,Higher,"Brazil, Sao Paolo",Financial Services,0.001089048
National,Higher,"Brazil, Sao Paolo",ICT,0.027838571
National,Higher,"Brazil, Sao Paolo",Personal Care,0.0121579
National,Higher,"Brazil, Sao Paolo",Health,0.083747098
National,Higher,"Brazil, Sao Paolo",Education   ,0.049960888
National,Higher,"Brazil, Sao Paolo",Water Utility,0.005576215
National,Higher,"Brazil, Sao Paolo",Transport,0.285636746
National,Higher,"Brazil, Sao Paolo",Energy,0.023380164
National,Higher,"Brazil, Sao Paolo",Housing,0.050827042
National,Higher,"Brazil, Sao Paolo",Clothing and Footwear,0.04012893
National,Higher,"Brazil, Sao Paolo",Food and Beverages,0.144430134
National,Higher,"Brazil, Sao Paolo",All Sectors,1
National,Middle,"Brazil, Sao Paolo",Others,0.129078574
National,Middle,"Brazil, Sao Paolo",Financial Services,0.000604957
National,Middle,"Brazil, Sao Paolo",ICT,0.043228188
National,Middle,"Brazil, Sao Paolo",Personal Care,0.018647909
National,Middle,"Brazil, Sao Paolo",Health,0.09564835
National,Middle,"Brazil, Sao Paolo",Education   ,0.043916114
National,Middle,"Brazil, Sao Paolo",Water Utility,0.01507034
National,Middle,"Brazil, Sao Paolo",Transport,0.229567549
National,Middle,"Brazil, Sao Paolo",Energy,0.047424607
National,Middle,"Brazil, Sao Paolo",Housing,0.056673709
National,Middle,"Brazil, Sao Paolo",Clothing and Footwear,0.061802255
National,Middle,"Brazil, Sao Paolo",Food and Beverages,0.258337448
National,Middle,"Brazil, Sao Paolo",All Sectors,1
National,Low,"Brazil, Sao Paolo",Others,0.110748899
National,Low,"Brazil, Sao Paolo",Financial Services,0.000427592
National,Low,"Brazil, Sao Paolo",ICT,0.042867212
National,Low,"Brazil, Sao Paolo",Personal Care,0.023041403
National,Low,"Brazil, Sao Paolo",Health,0.090012366
National,Low,"Brazil, Sao Paolo",Education   ,0.013276924
National,Low,"Brazil, Sao Paolo",Water Utility,0.028067497
National,Low,"Brazil, Sao Paolo",Transport,0.165303715
National,Low,"Brazil, Sao Paolo",Energy,0.083975582
National,Low,"Brazil, Sao Paolo",Housing,0.053406687
National,Low,"Brazil, Sao Paolo",Clothing and Footwear,0.074947775
National,Low,"Brazil, Sao Paolo",Food and Beverages,0.313924348
National,Low,"Brazil, Sao Paolo",All Sectors,1
National,Lowest,"Brazil, Sao Paolo",Others,0.108374778
National,Lowest,"Brazil, Sao Paolo",Financial Services,2.90E-05
National,Lowest,"Brazil, Sao Paolo",ICT,0.033040976
National,Lowest,"Brazil, Sao Paolo",Personal Care,0.019190247
National,Lowest,"Brazil, Sao Paolo",Health,0.08355915
National,Lowest,"Brazil, Sao Paolo",Education   ,0.004627038
National,Lowest,"Brazil, Sao Paolo",Water Utility,0.044911472
National,Lowest,"Brazil, Sao Paolo",Transport,0.128687335
National,Lowest,"Brazil, Sao Paolo",Energy,0.145524828
National,Lowest,"Brazil, Sao Paolo",Housing,0.060194488
National,Lowest,"Brazil, Sao Paolo",Clothing and Footwear,0.073386784
National,Lowest,"Brazil, Sao Paolo",Food and Beverages,0.298473939
National,Lowest,"Brazil, Sao Paolo",All Sectors,1
National,All,"Brazil, Sao Paolo",Others,0.189201468
National,All,"Brazil, Sao Paolo",Financial Services,0.000778476
National,All,"Brazil, Sao Paolo",ICT,0.036357854
National,All,"Brazil, Sao Paolo",Personal Care,0.016525401
National,All,"Brazil, Sao Paolo",Health,0.089444601
National,All,"Brazil, Sao Paolo",Education   ,0.04121035
National,All,"Brazil, Sao Paolo",Water Utility,0.013415757
National,All,"Brazil, Sao Paolo",Transport,0.24239848
National,All,"Brazil, Sao Paolo",Energy,0.044133466
National,All,"Brazil, Sao Paolo",Housing,0.053690834
National,All,"Brazil, Sao Paolo",Clothing and Footwear,0.05462481
National,All,"Brazil, Sao Paolo",Food and Beverages,0.218218503
National,All,"Brazil, Sao Paolo",All Sectors,1
Rural,Higher,"Brazil, Sao Paolo",Others,0.272846558
Rural,Higher,"Brazil, Sao Paolo",Financial Services,0.000672922
Rural,Higher,"Brazil, Sao Paolo",ICT,0.022364877
Rural,Higher,"Brazil, Sao Paolo",Personal Care,0.011169605
Rural,Higher,"Brazil, Sao Paolo",Health,0.066184361
Rural,Higher,"Brazil, Sao Paolo",Education   ,0.037318967
Rural,Higher,"Brazil, Sao Paolo",Water Utility,0.003702017
Rural,Higher,"Brazil, Sao Paolo",Transport,0.298800686
Rural,Higher,"Brazil, Sao Paolo",Energy,0.026864858
Rural,Higher,"Brazil, Sao Paolo",Housing,0.088840113
Rural,Higher,"Brazil, Sao Paolo",Clothing and Footwear,0.033826673
Rural,Higher,"Brazil, Sao Paolo",Food and Beverages,0.137408364
Rural,Higher,"Brazil, Sao Paolo",All Sectors,1
Rural,Middle,"Brazil, Sao Paolo",Others,0.132703741
Rural,Middle,"Brazil, Sao Paolo",Financial Services,0.000700361
Rural,Middle,"Brazil, Sao Paolo",ICT,0.030098666
Rural,Middle,"Brazil, Sao Paolo",Personal Care,0.019677277
Rural,Middle,"Brazil, Sao Paolo",Health,0.083344438
Rural,Middle,"Brazil, Sao Paolo",Education   ,0.025101435
Rural,Middle,"Brazil, Sao Paolo",Water Utility,0.007841029
Rural,Middle,"Brazil, Sao Paolo",Transport,0.244443953
Rural,Middle,"Brazil, Sao Paolo",Energy,0.044996208
Rural,Middle,"Brazil, Sao Paolo",Housing,0.053836034
Rural,Middle,"Brazil, Sao Paolo",Clothing and Footwear,0.072489892
Rural,Middle,"Brazil, Sao Paolo",Food and Beverages,0.284766967
Rural,Middle,"Brazil, Sao Paolo",All Sectors,1
Rural,Low,"Brazil, Sao Paolo",Others,0.112802629
Rural,Low,"Brazil, Sao Paolo",Financial Services,0.000634776
Rural,Low,"Brazil, Sao Paolo",ICT,0.030313005
Rural,Low,"Brazil, Sao Paolo",Personal Care,0.019599404
Rural,Low,"Brazil, Sao Paolo",Health,0.083135348
Rural,Low,"Brazil, Sao Paolo",Education   ,0.007776228
Rural,Low,"Brazil, Sao Paolo",Water Utility,0.014155947
Rural,Low,"Brazil, Sao Paolo",Transport,0.194593061
Rural,Low,"Brazil, Sao Paolo",Energy,0.072569716
Rural,Low,"Brazil, Sao Paolo",Housing,0.046739704
Rural,Low,"Brazil, Sao Paolo",Clothing and Footwear,0.076778975
Rural,Low,"Brazil, Sao Paolo",Food and Beverages,0.340901209
Rural,Low,"Brazil, Sao Paolo",All Sectors,1
Rural,Lowest,"Brazil, Sao Paolo",Others,0.121622486
Rural,Lowest,"Brazil, Sao Paolo",Financial Services,0
Rural,Lowest,"Brazil, Sao Paolo",ICT,0.017
Rural,Lowest,"Brazil, Sao Paolo",Personal Care,0.019294548
Rural,Lowest,"Brazil, Sao Paolo",Health,0.085481318
Rural,Lowest,"Brazil, Sao Paolo",Education   ,0.004229105
Rural,Lowest,"Brazil, Sao Paolo",Water Utility,0.01742625
Rural,Lowest,"Brazil, Sao Paolo",Transport,0.157782604
Rural,Lowest,"Brazil, Sao Paolo",Energy,0.127707196
Rural,Lowest,"Brazil, Sao Paolo",Housing,0.054013071
Rural,Lowest,"Brazil, Sao Paolo",Clothing and Footwear,0.079352295
Rural,Lowest,"Brazil, Sao Paolo",Food and Beverages,0.316091128
Rural,Lowest,"Brazil, Sao Paolo",All Sectors,1
Rural,All,"Brazil, Sao Paolo",Others,0.168180674
Rural,All,"Brazil, Sao Paolo",Financial Services,0.000648555
Rural,All,"Brazil, Sao Paolo",ICT,0.027385492
Rural,All,"Brazil, Sao Paolo",Personal Care,0.017155616
Rural,All,"Brazil, Sao Paolo",Health,0.07835755
Rural,All,"Brazil, Sao Paolo",Education   ,0.02345838
Rural,All,"Brazil, Sao Paolo",Water Utility,0.008608279
Rural,All,"Brazil, Sao Paolo",Transport,0.244300236
Rural,All,"Brazil, Sao Paolo",Energy,0.049910247
Rural,All,"Brazil, Sao Paolo",Housing,0.062270558
Rural,All,"Brazil, Sao Paolo",Clothing and Footwear,0.062544038
Rural,All,"Brazil, Sao Paolo",Food and Beverages,0.257180375
Rural,All,"Brazil, Sao Paolo",All Sectors,1
Urban,Higher,"Brazil, Sao Paolo",Others,0.275302646
Urban,Higher,"Brazil, Sao Paolo",Financial Services,0.001102224
Urban,Higher,"Brazil, Sao Paolo",ICT,0.028011885
Urban,Higher,"Brazil, Sao Paolo",Personal Care,0.012189193
Urban,Higher,"Brazil, Sao Paolo",Health,0.084303189
Urban,Higher,"Brazil, Sao Paolo",Education   ,0.050361171
Urban,Higher,"Brazil, Sao Paolo",Water Utility,0.005635558
Urban,Higher,"Brazil, Sao Paolo",Transport,0.285219934
Urban,Higher,"Brazil, Sao Paolo",Energy,0.023269827
Urban,Higher,"Brazil, Sao Paolo",Housing,0.049623429
Urban,Higher,"Brazil, Sao Paolo",Clothing and Footwear,0.040328479
Urban,Higher,"Brazil, Sao Paolo",Food and Beverages,0.144652465
Urban,Higher,"Brazil, Sao Paolo",All Sectors,1
Urban,Middle,"Brazil, Sao Paolo",Others,0.12889824
Urban,Middle,"Brazil, Sao Paolo",Financial Services,0.000600211
Urban,Middle,"Brazil, Sao Paolo",ICT,0.043881316
Urban,Middle,"Brazil, Sao Paolo",Personal Care,0.018596703
Urban,Middle,"Brazil, Sao Paolo",Health,0.096260408
Urban,Middle,"Brazil, Sao Paolo",Education   ,0.04485205
Urban,Middle,"Brazil, Sao Paolo",Water Utility,0.015429962
Urban,Middle,"Brazil, Sao Paolo",Transport,0.228827522
Urban,Middle,"Brazil, Sao Paolo",Energy,0.047545407
Urban,Middle,"Brazil, Sao Paolo",Housing,0.056814869
Urban,Middle,"Brazil, Sao Paolo",Clothing and Footwear,0.061270599
Urban,Middle,"Brazil, Sao Paolo",Food and Beverages,0.257022712
Urban,Middle,"Brazil, Sao Paolo",All Sectors,1
Urban,Low,"Brazil, Sao Paolo",Others,0.110582796
Urban,Low,"Brazil, Sao Paolo",Financial Services,0.000410836
Urban,Low,"Brazil, Sao Paolo",ICT,0.04388258
Urban,Low,"Brazil, Sao Paolo",Personal Care,0.023319787
Urban,Low,"Brazil, Sao Paolo",Health,0.09056857
Urban,Low,"Brazil, Sao Paolo",Education   ,0.013721813
Urban,Low,"Brazil, Sao Paolo",Water Utility,0.029192644
Urban,Low,"Brazil, Sao Paolo",Transport,0.162934832
Urban,Low,"Brazil, Sao Paolo",Energy,0.084898073
Urban,Low,"Brazil, Sao Paolo",Housing,0.053945904
Urban,Low,"Brazil, Sao Paolo",Clothing and Footwear,0.07479967
Urban,Low,"Brazil, Sao Paolo",Food and Beverages,0.311742496
Urban,Low,"Brazil, Sao Paolo",All Sectors,1
Urban,Lowest,"Brazil, Sao Paolo",Others,0.106613684
Urban,Lowest,"Brazil, Sao Paolo",Financial Services,3.28E-05
Urban,Lowest,"Brazil, Sao Paolo",ICT,0.035173395
Urban,Lowest,"Brazil, Sao Paolo",Personal Care,0.019176382
Urban,Lowest,"Brazil, Sao Paolo",Health,0.083303625
Urban,Lowest,"Brazil, Sao Paolo",Education   ,0.004679937
Urban,Lowest,"Brazil, Sao Paolo",Water Utility,0.04856524
Urban,Lowest,"Brazil, Sao Paolo",Transport,0.124819534
Urban,Lowest,"Brazil, Sao Paolo",Energy,0.147893428
Urban,Lowest,"Brazil, Sao Paolo",Housing,0.061016219
Urban,Lowest,"Brazil, Sao Paolo",Clothing and Footwear,0.072593754
Urban,Lowest,"Brazil, Sao Paolo",Food and Beverages,0.296131985
Urban,Lowest,"Brazil, Sao Paolo",All Sectors,1
Urban,All,"Brazil, Sao Paolo",Others,0.190202302
Urban,All,"Brazil, Sao Paolo",Financial Services,0.000784662
Urban,All,"Brazil, Sao Paolo",ICT,0.036785042
Urban,All,"Brazil, Sao Paolo",Personal Care,0.016495395
Urban,All,"Brazil, Sao Paolo",Health,0.089972473
Urban,All,"Brazil, Sao Paolo",Education   ,0.042055549
Urban,All,"Brazil, Sao Paolo",Water Utility,0.013644649
Urban,All,"Brazil, Sao Paolo",Transport,0.242307935
Urban,All,"Brazil, Sao Paolo",Energy,0.043858424
Urban,All,"Brazil, Sao Paolo",Housing,0.05328234
Urban,All,"Brazil, Sao Paolo",Clothing and Footwear,0.054247763
Urban,All,"Brazil, Sao Paolo",Food and Beverages,0.216363467
Urban,All,"Brazil, Sao Paolo",All Sectors,1
National,Higher,"Brazil, Sergipe",Others,0.299251274
National,Higher,"Brazil, Sergipe",Financial Services,0.000434288
National,Higher,"Brazil, Sergipe",ICT,0.019570234
National,Higher,"Brazil, Sergipe",Personal Care,0.0113936
National,Higher,"Brazil, Sergipe",Health,0.050079222
National,Higher,"Brazil, Sergipe",Education   ,0.05271428
National,Higher,"Brazil, Sergipe",Water Utility,0.00366989
National,Higher,"Brazil, Sergipe",Transport,0.328715786
National,Higher,"Brazil, Sergipe",Energy,0.018028468
National,Higher,"Brazil, Sergipe",Housing,0.032103636
National,Higher,"Brazil, Sergipe",Clothing and Footwear,0.041316043
National,Higher,"Brazil, Sergipe",Food and Beverages,0.14272328
National,Higher,"Brazil, Sergipe",All Sectors,1
National,Middle,"Brazil, Sergipe",Others,0.122429341
National,Middle,"Brazil, Sergipe",Financial Services,0.001332193
National,Middle,"Brazil, Sergipe",ICT,0.024564289
National,Middle,"Brazil, Sergipe",Personal Care,0.027667208
National,Middle,"Brazil, Sergipe",Health,0.083087449
National,Middle,"Brazil, Sergipe",Education   ,0.072880978
National,Middle,"Brazil, Sergipe",Water Utility,0.012001799
National,Middle,"Brazil, Sergipe",Transport,0.221854638
National,Middle,"Brazil, Sergipe",Energy,0.037559789
National,Middle,"Brazil, Sergipe",Housing,0.046592223
National,Middle,"Brazil, Sergipe",Clothing and Footwear,0.068890939
National,Middle,"Brazil, Sergipe",Food and Beverages,0.281139153
National,Middle,"Brazil, Sergipe",All Sectors,1
National,Low,"Brazil, Sergipe",Others,0.103472126
National,Low,"Brazil, Sergipe",Financial Services,3.50E-05
National,Low,"Brazil, Sergipe",ICT,0.015113863
National,Low,"Brazil, Sergipe",Personal Care,0.036418678
National,Low,"Brazil, Sergipe",Health,0.077378451
National,Low,"Brazil, Sergipe",Education   ,0.018435861
National,Low,"Brazil, Sergipe",Water Utility,0.020497431
National,Low,"Brazil, Sergipe",Transport,0.132704299
National,Low,"Brazil, Sergipe",Energy,0.060765935
National,Low,"Brazil, Sergipe",Housing,0.050302238
National,Low,"Brazil, Sergipe",Clothing and Footwear,0.07645735
National,Low,"Brazil, Sergipe",Food and Beverages,0.408418787
National,Low,"Brazil, Sergipe",All Sectors,1
National,Lowest,"Brazil, Sergipe",Others,0.086968676
National,Lowest,"Brazil, Sergipe",Financial Services,0
National,Lowest,"Brazil, Sergipe",ICT,0.006733192
National,Lowest,"Brazil, Sergipe",Personal Care,0.031091737
National,Lowest,"Brazil, Sergipe",Health,0.077450452
National,Lowest,"Brazil, Sergipe",Education   ,0.00656344
National,Lowest,"Brazil, Sergipe",Water Utility,0.030335087
National,Lowest,"Brazil, Sergipe",Transport,0.095946208
National,Lowest,"Brazil, Sergipe",Energy,0.092729224
National,Lowest,"Brazil, Sergipe",Housing,0.03436513
National,Lowest,"Brazil, Sergipe",Clothing and Footwear,0.080073396
National,Lowest,"Brazil, Sergipe",Food and Beverages,0.457743456
National,Lowest,"Brazil, Sergipe",All Sectors,1
National,All,"Brazil, Sergipe",Others,0.160810583
National,All,"Brazil, Sergipe",Financial Services,0.000554507
National,All,"Brazil, Sergipe",ICT,0.018567361
National,All,"Brazil, Sergipe",Personal Care,0.026379519
National,All,"Brazil, Sergipe",Health,0.071850411
National,All,"Brazil, Sergipe",Education   ,0.044006504
National,All,"Brazil, Sergipe",Water Utility,0.014147708
National,All,"Brazil, Sergipe",Transport,0.210699396
National,All,"Brazil, Sergipe",Energy,0.044760814
National,All,"Brazil, Sergipe",Housing,0.042739538
National,All,"Brazil, Sergipe",Clothing and Footwear,0.06489336
National,All,"Brazil, Sergipe",Food and Beverages,0.300590299
National,All,"Brazil, Sergipe",All Sectors,1
Rural,Higher,"Brazil, Sergipe",Others,0.259528661
Rural,Higher,"Brazil, Sergipe",Financial Services,0
Rural,Higher,"Brazil, Sergipe",ICT,0.004309119
Rural,Higher,"Brazil, Sergipe",Personal Care,0.005493361
Rural,Higher,"Brazil, Sergipe",Health,0.031639826
Rural,Higher,"Brazil, Sergipe",Education   ,0.006424321
Rural,Higher,"Brazil, Sergipe",Water Utility,0.004015131
Rural,Higher,"Brazil, Sergipe",Transport,0.469361504
Rural,Higher,"Brazil, Sergipe",Energy,0.010531972
Rural,Higher,"Brazil, Sergipe",Housing,0.015782997
Rural,Higher,"Brazil, Sergipe",Clothing and Footwear,0.049638317
Rural,Higher,"Brazil, Sergipe",Food and Beverages,0.14327479
Rural,Higher,"Brazil, Sergipe",All Sectors,1
Rural,Middle,"Brazil, Sergipe",Others,0.069552931
Rural,Middle,"Brazil, Sergipe",Financial Services,0.001367807
Rural,Middle,"Brazil, Sergipe",ICT,0.005372169
Rural,Middle,"Brazil, Sergipe",Personal Care,0.02319513
Rural,Middle,"Brazil, Sergipe",Health,0.073785227
Rural,Middle,"Brazil, Sergipe",Education   ,0.028291044
Rural,Middle,"Brazil, Sergipe",Water Utility,0.008546657
Rural,Middle,"Brazil, Sergipe",Transport,0.310974278
Rural,Middle,"Brazil, Sergipe",Energy,0.031607674
Rural,Middle,"Brazil, Sergipe",Housing,0.039561142
Rural,Middle,"Brazil, Sergipe",Clothing and Footwear,0.060039007
Rural,Middle,"Brazil, Sergipe",Food and Beverages,0.347706933
Rural,Middle,"Brazil, Sergipe",All Sectors,1
Rural,Low,"Brazil, Sergipe",Others,0.069768883
Rural,Low,"Brazil, Sergipe",Financial Services,0
Rural,Low,"Brazil, Sergipe",ICT,0.006576721
Rural,Low,"Brazil, Sergipe",Personal Care,0.03333833
